time,lat,long,throttle
8.75,44.49301767,-79.18256663,97.6
8.8,44.49300967,-79.18257271,97.6
8.85,44.49300153,-79.18257858,97.6
8.9,44.49299328,-79.18258431,97.4278
8.95,44.49298493,-79.18258992,97.15
9.0,44.49297644,-79.18259535,58.7422
9.05,44.49296783,-79.18260062,12.7567
9.1,44.49295917,-79.18260572,5.59
9.15,44.49295046,-79.18261066,0.0
9.2,44.49294174,-79.18261544,0.0
9.25,44.492933,-79.18262008,10.78
9.3,44.4929243,-79.18262452,36.4467
9.35,44.49291562,-79.18262877,54.4322
9.4,44.49290694,-79.18263285,67.71
9.45,44.49289827,-79.18263677,80.7144
9.5,44.49288955,-79.18264061,93.4233
9.55,44.49288079,-79.18264437,94.59
9.6,44.49287197,-79.18264814,95.4878
9.65,44.49286309,-79.18265191,95.4322
9.7,44.49285413,-79.18265562,95.4
9.75,44.49284511,-79.18265927,95.4
9.8,44.49283606,-79.18266279,95.5378
9.85,44.49282698,-79.18266621,95.76
9.9,44.49281778,-79.18266954,95.8
9.95,44.49280846,-79.1826728,95.8011
10.0,44.4927991,-79.18267596,95.8567
10.05,44.4927897,-79.18267903,95.9122
10.1,44.49278024,-79.18268203,95.9678
10.15,44.49277073,-79.18268495,95.1133
10.2,44.49276116,-79.18268775,93.0022
10.25,44.49275153,-79.18269043,88.7556
10.3,44.49274188,-79.18269306,83.2
10.35,44.49273221,-79.18269564,81.4711
10.4,44.49272249,-79.18269814,80.58
10.45,44.49271274,-79.18270056,79.58
10.5,44.49270299,-79.18270292,77.9811
10.55,44.49269322,-79.18270521,74.2589
10.6,44.49268341,-79.18270732,66.4767
10.65,44.49267355,-79.18270926,53.0878
10.7,44.4926637,-79.18271095,37.5633
10.75,44.49265385,-79.18271242,20.73
10.8,44.492644,-79.18271377,16.1056
10.85,44.49263413,-79.18271499,14.24
10.9,44.49262434,-79.18271605,16.24
10.95,44.4926146,-79.18271695,18.3133
11.0,44.49260493,-79.18271764,20.6467
11.05,44.49259531,-79.18271812,21.8367
11.1,44.4925858,-79.18271848,21.4478
11.15,44.49257639,-79.18271872,21.4033
11.2,44.49256702,-79.18271878,21.57
11.25,44.4925577,-79.18271866,21.4633
11.3,44.49254856,-79.18271832,21.3022
11.35,44.49253958,-79.18271776,21.4133
11.4,44.49253066,-79.18271692,21.4267
11.45,44.49252179,-79.18271583,21.0933
11.5,44.49251307,-79.18271451,20.9467
11.55,44.49250448,-79.182713,21.0578
11.6,44.49249601,-79.18271115,21.1689
11.65,44.49248766,-79.18270901,21.28
11.7,44.49247944,-79.18270658,21.1633
11.75,44.49247134,-79.18270387,21.0022
11.8,44.49246343,-79.18270079,21.1133
11.85,44.49245569,-79.18269736,21.4689
11.9,44.49244812,-79.18269364,22.6911
11.95,44.49244071,-79.18268966,23.4233
12.0,44.49243348,-79.18268551,23.4789
12.05,44.49242642,-79.18268121,23.19
12.1,44.49241958,-79.18267665,22.69
12.15,44.49241292,-79.18267186,22.8733
12.2,44.49240642,-79.18266661,23.1889
12.25,44.49240007,-79.18266092,22.6333
12.3,44.4923939,-79.1826551,22.3467
12.35,44.49238791,-79.18264917,23.0133
12.4,44.49238213,-79.1826429,23.3533
12.45,44.49237656,-79.18263631,23.2422
12.5,44.49237119,-79.18262959,23.0278
12.55,44.49236601,-79.18262277,22.75
12.6,44.4923609,-79.18261578,23.3378
12.65,44.49235585,-79.18260865,24.09
12.7,44.49235097,-79.18260138,23.59
12.75,44.49234624,-79.18259397,23.2611
12.8,44.49234179,-79.18258637,23.5389
12.85,44.49233757,-79.18257859,23.4667
12.9,44.49233354,-79.18257078,22.9111
12.95,44.49232968,-79.18256296,23.0789
13.0,44.49232602,-79.18255502,23.69
13.05,44.49232256,-79.18254698,23.4356
13.1,44.49231928,-79.1825388,23.0033
13.15,44.49231617,-79.1825305,23.17
13.2,44.49231327,-79.18252213,23.2878
13.25,44.49231057,-79.1825137,23.2322
13.3,44.49230809,-79.18250515,24.2033
13.35,44.49230582,-79.18249647,26.5922
13.4,44.49230384,-79.18248779,29.1533
13.45,44.49230214,-79.1824791,31.82
13.5,44.49230066,-79.18247029,32.8922
13.55,44.49229939,-79.18246138,33.6011
13.6,44.4922983,-79.18245246,33.6567
13.65,44.49229738,-79.18244354,33.92
13.7,44.49229667,-79.18243452,34.92
13.75,44.49229615,-79.1824254,35.64
13.8,44.49229585,-79.18241631,35.9733
13.85,44.49229575,-79.18240725,36.3756
13.9,44.49229593,-79.18239824,36.82
13.95,44.49229635,-79.18238927,33.7111
14.0,44.49229698,-79.18238018,29.9
14.05,44.4922978,-79.18237099,29.9
14.1,44.49229886,-79.182362,29.9489
14.15,44.49230013,-79.18235318,30.1711
14.2,44.49230169,-79.18234444,30.44
14.25,44.49230353,-79.18233578,30.7733
14.3,44.49230554,-79.18232725,30.6933
14.35,44.49230772,-79.18231883,30.36
14.4,44.4923102,-79.18231058,30.3901
14.45,44.49231295,-79.18230248,30.5
14.5,44.49231591,-79.18229462,30.45
14.55,44.49231907,-79.18228698,30.4
14.6,44.49232249,-79.18227958,30.703
14.65,44.49232617,-79.1822724,31.02
14.7,44.49233006,-79.18226555,32.02
14.75,44.49233415,-79.18225902,33.3133
14.8,44.49233844,-79.18225273,35.6467
14.85,44.4923429,-79.18224668,37.7
14.9,44.49234752,-79.18224098,39.3667
14.95,44.4923523,-79.18223559,39.8967
15.0,44.49235723,-79.18223054,39.73
15.05,44.4923623,-79.18222579,40.1556
15.1,44.49236751,-79.18222132,40.6978
15.15,44.49237285,-79.18221713,40.5867
15.2,44.49237834,-79.18221334,40.5244
15.25,44.49238395,-79.18220994,40.6356
15.3,44.49238965,-79.18220691,40.7467
15.35,44.49239542,-79.18220422,40.8578
15.4,44.49240131,-79.18220196,41.0378
15.45,44.49240729,-79.1822001,41.26
15.5,44.49241333,-79.18219862,41.4367
15.55,44.49241942,-79.1821975,41.5967
15.6,44.49242551,-79.1821968,41.43
15.65,44.49243162,-79.1821965,41.6056
15.7,44.4924377,-79.1821967,42.9944
15.75,44.49244377,-79.18219736,45.41
15.8,44.49244979,-79.18219845,49.2433
15.85,44.49245577,-79.18219991,52.6978
15.9,44.4924617,-79.18220171,55.92
15.95,44.49246759,-79.18220382,61.3744
16.0,44.49247345,-79.18220629,67.4367
16.05,44.49247931,-79.18220909,79.27
16.1,44.49248506,-79.18221225,89.3067
16.15,44.49249073,-79.18221575,92.9733
16.2,44.49249644,-79.18221958,95.66
16.25,44.4925022,-79.18222373,96.9933
16.3,44.49250788,-79.18222818,97.4656
16.35,44.49251351,-79.18223293,97.41
16.4,44.49251916,-79.18223801,97.4911
16.45,44.49252485,-79.18224339,97.6
16.5,44.49253052,-79.18224902,97.6
16.55,44.49253619,-79.18225488,97.5389
16.6,44.49254198,-79.18226083,97.2611
16.65,44.49254788,-79.18226687,97.03
16.7,44.49255389,-79.18227294,96.8633
16.75,44.49256,-79.18227903,91.4956
16.8,44.49256626,-79.18228496,82.94
16.85,44.49257265,-79.18229073,78.4844
16.9,44.49257926,-79.18229616,74.9889
16.95,44.49258608,-79.18230126,74.4333
17.0,44.49259301,-79.18230602,74.0122
17.05,44.49260005,-79.18231047,74.0678
17.1,44.49260728,-79.18231455,70.9733
17.15,44.4926147,-79.1823183,63.5289
17.2,44.49262218,-79.18232175,59.5633
17.25,44.49262971,-79.18232494,57.73
17.3,44.49263731,-79.18232755,57.0811
17.35,44.49264499,-79.18232963,56.7067
17.4,44.4926527,-79.18233114,57.04
17.45,44.49266043,-79.1823321,57.2878
17.5,44.49266816,-79.18233282,57.2322
17.55,44.49267588,-79.18233332,57.5733
17.6,44.49268355,-79.18233329,58.4622
17.65,44.49269117,-79.18233279,58.8
17.7,44.49269878,-79.18233178,58.8
17.75,44.49270637,-79.18233029,50.5089
17.8,44.49271402,-79.18232867,40.5867
17.85,44.49272171,-79.18232691,39.92
17.9,44.49272929,-79.18232475,39.3389
17.95,44.49273675,-79.18232224,39.0611
18.0,44.49274406,-79.18231928,39.0633
18.05,44.49275121,-79.18231593,39.4522
18.1,44.49275818,-79.18231219,38.6356
18.15,44.49276498,-79.18230809,37.08
18.2,44.4927716,-79.18230371,35.4333
18.25,44.49277806,-79.18229908,33.79
18.3,44.49278423,-79.18229407,33.29
18.35,44.49279014,-79.18228871,32.8511
18.4,44.49279581,-79.18228299,32.6289
18.45,44.49280126,-79.18227694,32.6167
18.5,44.4928065,-79.18227066,32.8944
18.55,44.49281152,-79.18226417,33.0344
18.6,44.49281629,-79.1822574,33.09
18.65,44.49282082,-79.18225037,33.8744
18.7,44.49282506,-79.18224315,34.7711
18.75,44.49282903,-79.18223575,33.3267
18.8,44.49283287,-79.18222814,31.9311
18.85,44.49283659,-79.18222033,30.7089
18.9,44.49283993,-79.18221234,29.93
18.95,44.49284294,-79.18220418,29.7633
19.0,44.49284568,-79.1821959,27.7022
19.05,44.49284819,-79.18218751,24.48
19.1,44.49285038,-79.18217907,22.9088
19.15,44.4928523,-79.1821706,21.7
19.2,44.49285377,-79.18216215,20.85
19.25,44.49285482,-79.18215372,20.0
19.3,44.49285559,-79.18214527,15.9091
19.35,44.49285609,-79.18213681,12.0122
19.4,44.49285622,-79.1821284,17.6233
19.45,44.492856,-79.18212006,23.0267
19.5,44.49285553,-79.1821118,27.6933
19.55,44.49285485,-79.18210362,35.4167
19.6,44.49285383,-79.18209566,47.3611
19.65,44.49285251,-79.18208792,53.8289
19.7,44.49285081,-79.18208025,56.94
19.75,44.49284877,-79.18207264,59.0319
19.8,44.49284652,-79.18206519,60.9
19.85,44.49284409,-79.1820579,61.4556
19.9,44.4928414,-79.18205073,62.0611
19.95,44.49283848,-79.18204367,65.1167
20.0,44.4928352,-79.18203691,67.9033
20.05,44.49283159,-79.18203041,69.7367
20.1,44.49282772,-79.18202418,71.1267
20.15,44.49282362,-79.1820182,71.9044
20.2,44.49281926,-79.18201233,73.4744
20.25,44.49281466,-79.18200655,75.53
20.3,44.49281,-79.1820008,77.5856
20.35,44.49280528,-79.18199507,79.6911
20.4,44.4928003,-79.18198966,84.2467
20.45,44.49279509,-79.18198457,88.3256
20.5,44.49278963,-79.1819798,90.7144
20.55,44.49278394,-79.18197536,92.7067
20.6,44.49277804,-79.18197142,94.1511
20.65,44.49277193,-79.18196795,94.7345
20.7,44.49276565,-79.18196471,94.79
20.75,44.49275923,-79.18196167,95.1644
20.8,44.4927527,-79.18195906,95.6144
20.85,44.49274607,-79.18195683,96.3367
20.9,44.49273927,-79.18195501,96.9611
20.95,44.49273233,-79.18195356,97.2389
21.0,44.49272532,-79.18195228,97.4233
21.05,44.49271824,-79.18195116,97.4789
21.1,44.49271102,-79.1819501,97.5
21.15,44.49270367,-79.18194909,97.5
21.2,44.49269622,-79.18194827,97.5456
21.25,44.49268868,-79.18194764,97.6011
21.3,44.49268104,-79.1819471,97.6567
21.35,44.49267329,-79.18194662,97.7
21.4,44.49266546,-79.1819462,97.7
21.45,44.49265756,-79.18194581,97.7
21.5,44.49264956,-79.18194534,97.7
21.55,44.49264149,-79.18194479,97.7
21.6,44.49263333,-79.18194407,97.7
21.65,44.49262509,-79.18194319,97.7
21.7,44.49261683,-79.18194211,97.6989
21.75,44.49260856,-79.18194086,97.6433
21.8,44.49260024,-79.18193928,97.6
21.85,44.49259187,-79.18193741,97.6
21.9,44.49258349,-79.18193515,97.6
21.95,44.49257508,-79.18193252,97.6
22.0,44.49256676,-79.18192954,97.6344
22.05,44.49255851,-79.18192621,97.69
22.1,44.4925503,-79.18192252,97.7
22.15,44.49254211,-79.18191848,97.6989
22.2,44.492534,-79.18191402,97.6433
22.25,44.49252596,-79.18190919,97.6
22.3,44.49251803,-79.18190398,97.6
22.35,44.49251022,-79.18189842,97.6
22.4,44.49250254,-79.18189242,97.6
22.45,44.49249499,-79.18188601,97.6
22.5,44.49248759,-79.18187921,97.6
22.55,44.49248032,-79.18187205,97.6456
22.6,44.49247319,-79.18186455,97.7
22.65,44.49246618,-79.18185675,97.7
22.7,44.49245937,-79.18184858,97.6878
22.75,44.49245275,-79.18184007,97.6322
22.8,44.4924463,-79.18183115,97.6
22.85,44.49244001,-79.18182184,97.6
22.9,44.492434,-79.18181223,97.6
22.95,44.49242824,-79.18180234,97.6
23.0,44.49242267,-79.18179223,97.6
23.05,44.49241728,-79.1817819,97.4233
23.1,44.49241223,-79.18177124,88.59
23.15,44.49240749,-79.18176028,78.5467
23.2,44.49240285,-79.18174916,64.2133
23.25,44.4923983,-79.18173789,54.8267
23.3,44.49239399,-79.18172668,52.2711
23.35,44.49238991,-79.18171551,52.23
23.4,44.49238592,-79.18170451,53.73
23.45,44.49238202,-79.18169365,57.0978
23.5,44.49237822,-79.18168299,60.8344
23.55,44.49237452,-79.1816725,62.5567
23.6,44.49237077,-79.18166234,64.0467
23.65,44.49236697,-79.18165248,64.7133
23.7,44.49236308,-79.18164282,65.0067
23.75,44.49235913,-79.18163334,64.7844
23.8,44.49235502,-79.18162422,63.2189
23.85,44.49235077,-79.18161543,60.83
23.9,44.49234629,-79.18160706,58.5322
23.95,44.49234157,-79.18159908,56.2133
24.0,44.49233673,-79.18159128,51.88
24.05,44.49233176,-79.18158364,47.9744
24.1,44.4923267,-79.1815763,45.5856
24.15,44.49232156,-79.18156922,49.7767
24.2,44.49231608,-79.18156293,63.0544
24.25,44.49231028,-79.18155737,64.4144
24.3,44.49230438,-79.18155201,58.47
24.35,44.4922984,-79.18154685,55.3956
24.4,44.49229227,-79.18154221,52.9978
24.45,44.492286,-79.18153807,52.8867
24.5,44.49227955,-79.1815345,52.7878
24.55,44.49227293,-79.18153147,52.7322
24.6,44.49226626,-79.18152886,52.84
24.65,44.49225953,-79.18152664,53.1733
24.7,44.49225274,-79.181525,53.3
24.75,44.49224589,-79.18152389,53.3
24.8,44.49223909,-79.1815231,54.1656
24.85,44.49223233,-79.1815226,55.2089
24.9,44.49222557,-79.18152274,55.6533
24.95,44.49221881,-79.18152348,56.2444
25.0,44.49221209,-79.18152474,57.3556
25.05,44.49220542,-79.18152648,58.14
25.1,44.49219893,-79.18152869,58.4733
25.15,44.4921926,-79.18153132,58.7722
25.2,44.49218632,-79.18153429,59.05
25.25,44.49218009,-79.18153757,58.8722
25.3,44.49217408,-79.18154127,58.6056
25.35,44.49216827,-79.18154535,58.8833
25.4,44.49216271,-79.18154974,59.1
25.45,44.49215739,-79.18155442,59.1
25.5,44.49215214,-79.18155945,59.2633
25.55,44.49214697,-79.18156479,59.6522
25.6,44.49214199,-79.18157038,60.9022
25.65,44.49213719,-79.18157618,62.68
25.7,44.49213225,-79.18158201,54.0256
25.75,44.49212719,-79.18158786,43.4267
25.8,44.49212243,-79.18159416,49.76
25.85,44.49211794,-79.18160088,51.9133
25.9,44.4921135,-79.18160765,39.2467
25.95,44.49210912,-79.18161448,32.39
26.0,44.49210454,-79.18162119,33.5567
26.05,44.49209978,-79.18162778,34.3444
26.1,44.49209486,-79.18163417,34.9
26.15,44.49208981,-79.18164038,36.0478
26.2,44.49208461,-79.1816461,37.4056
26.25,44.49207927,-79.18165137,42.6833
26.3,44.49207375,-79.18165646,47.7167
26.35,44.49206806,-79.18166138,51.8833
26.4,44.49206224,-79.18166589,63.26
26.45,44.49205631,-79.18167002,84.5933
26.5,44.49205026,-79.1816737,94.3189
26.55,44.49204409,-79.18167696,96.93
26.6,44.49203775,-79.18168006,97.4911
26.65,44.49203126,-79.18168302,97.5989
26.7,44.49202464,-79.18168585,97.5433
26.75,44.49201791,-79.18168856,97.5122
26.8,44.49201096,-79.18169089,97.5678
26.85,44.49200383,-79.18169287,97.6
26.9,44.4919966,-79.18169467,97.6
26.95,44.49198928,-79.18169631,97.6344
27.0,44.49198185,-79.18169762,97.69
27.05,44.4919743,-79.18169863,97.7456
27.1,44.49196671,-79.18169927,97.8
27.15,44.49195906,-79.18169956,97.8
27.2,44.4919513,-79.18169961,97.8
27.25,44.49194341,-79.18169943,97.8
27.3,44.49193552,-79.18169891,97.7767
27.35,44.49192761,-79.18169808,97.7211
27.4,44.49191959,-79.18169705,97.7
27.45,44.49191148,-79.18169582,97.7
27.5,44.49190334,-79.18169441,97.7456
27.55,44.49189516,-79.18169284,97.8
27.6,44.49188697,-79.18169092,97.8
27.65,44.49187876,-79.18168867,97.7878
27.7,44.49187049,-79.18168611,97.7322
27.75,44.49186216,-79.18168326,97.7
27.8,44.49185382,-79.18168029,97.7
27.85,44.49184546,-79.1816772,97.7
27.9,44.49183707,-79.18167401,97.7
27.95,44.49182863,-79.18167072,97.7
28.0,44.49182014,-79.18166735,97.7
28.05,44.49181159,-79.18166392,97.7
28.1,44.491803,-79.18166043,97.7
28.15,44.49179438,-79.18165689,97.7
28.2,44.49178568,-79.1816534,97.7
28.25,44.49177691,-79.18164995,97.7
28.3,44.49176807,-79.18164649,97.7
28.35,44.49175917,-79.18164301,97.7
28.4,44.49175021,-79.1816395,97.7
28.45,44.4917412,-79.18163598,97.7
28.5,44.49173215,-79.18163251,97.7
28.55,44.49172306,-79.18162909,97.7
28.6,44.4917139,-79.18162563,97.7
28.65,44.49170468,-79.18162214,97.7233
28.7,44.49169543,-79.18161863,97.7789
28.75,44.49168617,-79.18161512,97.8
28.8,44.49167686,-79.18161155,97.8
28.85,44.49166749,-79.18160793,83.5411
28.9,44.49165808,-79.18160422,65.99
28.95,44.49164863,-79.18160041,40.49
29.0,44.49163928,-79.18159663,20.3165
29.05,44.49163003,-79.18159285,19.0278
29.1,44.49162101,-79.18158903,18.1933
29.15,44.49161219,-79.18158517,18.5267
29.2,44.49160354,-79.18158119,18.9667
29.25,44.49159502,-79.18157708,19.5222
29.3,44.49158672,-79.18157272,20.9089
29.35,44.4915786,-79.18156811,22.6867
29.4,44.49157077,-79.18156332,23.8778
29.45,44.4915632,-79.18155835,24.9622
29.5,44.4915558,-79.18155303,25.74
29.55,44.49154855,-79.1815474,26.3156
29.6,44.49154153,-79.18154151,26.3711
29.65,44.49153471,-79.18153539,27.0133
29.7,44.49152811,-79.181529,28.2911
29.75,44.49152169,-79.18152236,29.04
29.8,44.49151549,-79.18151547,29.54
29.85,44.49150948,-79.18150836,29.7467
29.9,44.49150372,-79.18150105,29.8956
29.95,44.49149818,-79.18149357,29.84
30.0,44.49149289,-79.18148599,29.9867
30.05,44.49148782,-79.1814783,30.6533
30.1,44.49148301,-79.18147053,31.0533
30.15,44.49147844,-79.18146267,31.1644
30.2,44.49147415,-79.18145467,31.9178
30.25,44.49147013,-79.18144652,32.9733
30.3,44.49146638,-79.18143815,33.0022
30.35,44.4914629,-79.18142958,32.9178
30.4,44.49145971,-79.18142094,33.14
30.45,44.49145679,-79.18141224,33.4867
30.5,44.49145411,-79.18140344,34.1533
30.55,44.49145165,-79.18139456,34.3667
30.6,44.49144964,-79.18138559,34.0889
30.65,44.49144803,-79.18137654,34.9067
30.7,44.49144666,-79.18136751,36.24
30.75,44.49144551,-79.1813585,36.4978
30.8,44.49144469,-79.18134951,36.6089
30.85,44.49144418,-79.18134055,36.72
30.9,44.49144404,-79.18133165,36.8467
30.95,44.49144422,-79.18132283,37.0133
31.0,44.49144472,-79.18131407,37.6867
31.05,44.49144552,-79.18130537,38.9089
31.1,44.49144662,-79.18129673,39.98
31.15,44.49144798,-79.18128815,40.98
31.2,44.49144965,-79.18127983,41.54
31.25,44.4914516,-79.18127175,42.1067
31.3,44.49145388,-79.18126378,43.44
31.35,44.49145647,-79.18125591,44.4622
31.4,44.49145932,-79.18124824,44.6844
31.45,44.49146242,-79.18124076,45.28
31.5,44.49146581,-79.18123359,46.28
31.55,44.49146945,-79.18122671,47.9978
31.6,44.49147339,-79.18122018,50.0533
31.65,44.49147761,-79.18121399,50.8867
31.7,44.49148204,-79.18120806,51.6467
31.75,44.49148666,-79.18120235,53.48
31.8,44.49149149,-79.18119701,55.1111
31.85,44.49149649,-79.181192,56.2222
31.9,44.49150171,-79.18118728,59.68
31.95,44.49150713,-79.18118283,65.68
32.0,44.49151268,-79.18117886,69.3378
32.05,44.49151834,-79.18117535,71.8933
32.1,44.49152418,-79.18117223,74.2533
32.15,44.49153017,-79.18116947,76.7244
32.2,44.49153638,-79.18116701,80.78
32.25,44.49154278,-79.18116482,85.4267
32.3,44.49154935,-79.18116308,91.5933
32.35,44.49155606,-79.18116176,95.44
